step,episode,episode_return,negative_return,initial_outages,initial_outage_type,initial_outage_order,chronic_index,policy_loss,value_loss,entropy,approx_kl,clip_fraction,num_generations,num_line_outages,load_shed_MW,num_proactive_actions,num_invalid_actions
214,184,-102.30888318703683,102.30888318703683,"12,18",common_bus_N-2,2,2002,0.0,0.0,0.0,0.0,0.0,1,5,49.28621942996979,1,0
215,185,-104.50955069888191,104.50955069888191,0,N-1,1,638,0.0,0.0,0.0,0.0,0.0,1,6,149.1072690486908,1,0
216,186,-102.08013266932447,102.08013266932447,7,N-1,1,523,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
217,187,-0.1,0.1,"12,18",common_bus_N-2,2,1101,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
218,188,-0.1,0.1,5,N-1,1,823,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
219,189,-100.1,100.1,"16,19",common_bus_N-2,2,1834,0.0,0.0,0.0,0.0,0.0,1,3,17.617056441307067,1,0
220,190,-100.1,100.1,"10,17",common_bus_N-2,2,607,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
221,191,-100.1,100.1,"15,17",common_bus_N-2,2,1875,0.0,0.0,0.0,0.0,0.0,1,3,9.787363529205322,1,0
222,192,-104.38154011850973,104.38154011850973,"0,4",common_bus_N-2,2,1748,0.0,0.0,0.0,0.0,0.0,1,7,85.19042158126831,1,0
223,193,-107.06546223409654,107.06546223409654,9,N-1,1,131,0.0,0.0,0.0,0.0,0.0,1,9,61.90592360496521,1,0
224,194,-107.47053034650735,107.47053034650735,"3,8",common_bus_N-2,2,1767,0.0,0.0,0.0,0.0,0.0,1,10,154.40547384023665,1,0
225,195,-100.1,100.1,"16,19",common_bus_N-2,2,1780,0.0,0.0,0.0,0.0,0.0,1,3,14.923057091236116,1,0
226,196,-102.46036789723892,102.46036789723892,"1,4",common_bus_N-2,2,871,0.0,0.0,0.0,0.0,0.0,1,4,113.87495249509811,0,0
228,197,-106.16435972688802,106.16435972688802,"12,19",common_bus_N-2,2,281,0.0,0.0,0.0,0.0,0.0,2,8,35.7857847571373,1,0
229,198,-102.37278627329471,102.37278627329471,"1,6",common_bus_N-2,2,1466,0.0,0.0,0.0,0.0,0.0,1,5,68.55339819192886,1,0
230,199,-100.1,100.1,"10,17",common_bus_N-2,2,352,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
232,200,-105.32189184166094,105.32189184166094,15,N-1,1,1120,0.0,0.0,0.0,0.0,0.0,2,7,35.573350238800046,2,0
233,201,-106.43520703728072,106.43520703728072,"3,5",common_bus_N-2,2,412,0.0,0.0,0.0,0.0,0.0,1,9,163.50974414348602,1,0
234,202,-103.43313157209481,103.43313157209481,"0,2",common_bus_N-2,2,1941,0.0,0.0,0.0,0.0,0.0,1,6,86.60557228326797,1,0
235,203,0.0,-0.0,15,N-1,1,821,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
236,204,-102.43091340258371,102.43091340258371,"12,19",common_bus_N-2,2,682,0.0,0.0,0.0,0.0,0.0,1,5,114.26275274753571,1,0
237,205,-104.2423232201736,104.2423232201736,"10,11",common_bus_N-2,2,950,0.0,0.0,0.0,0.0,0.0,1,7,68.41355007886887,1,0
238,206,-106.09497521300369,106.09497521300369,9,N-1,1,559,0.0,0.0,0.0,0.0,0.0,1,8,39.81338846683502,1,0
239,207,-105.22416179703283,105.22416179703283,"14,15",common_bus_N-2,2,644,0.0,0.0,0.0,0.0,0.0,1,8,77.16590881347656,1,0
240,208,-100.1,100.1,"16,19",common_bus_N-2,2,1298,0.0,0.0,0.0,0.0,0.0,1,3,15.59422608613968,1,0
241,209,-100.13474903474903,100.13474903474903,17,N-1,1,1401,0.0,0.0,0.0,0.0,0.0,1,2,6.882680296897888,1,0
242,210,-110.27647280908424,110.27647280908424,"2,4",common_bus_N-2,2,1803,0.0,0.0,0.0,0.0,0.0,1,13,189.75674997568132,1,0
243,211,-103.05544664514917,103.05544664514917,"4,6",common_bus_N-2,2,166,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
244,212,-103.16184049869119,103.16184049869119,"7,8",common_bus_N-2,2,1364,0.0,0.0,0.0,0.0,0.0,1,6,21.7616932630539,1,0
245,213,-100.1,100.1,"2,5",common_bus_N-2,2,1434,0.0,0.0,0.0,0.0,0.0,1,3,46.89900405406952,1,0
246,214,-107.07533036246147,107.07533036246147,9,N-1,1,792,0.0,0.0,0.0,0.0,0.0,1,9,50.6469823718071,1,0
247,215,0.0,-0.0,"14,16",common_bus_N-2,2,1097,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
248,216,-100.1,100.1,"7,14",common_bus_N-2,2,1410,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
249,217,-105.47048981410212,105.47048981410212,2,N-1,1,165,0.0,0.0,0.0,0.0,0.0,1,6,163.1240981221199,0,0
250,218,-103.654737713388,103.654737713388,"10,12",common_bus_N-2,2,1872,0.0,0.0,0.0,0.0,0.0,1,6,166.92108917236328,1,0
251,219,-0.1,0.1,"8,16",common_bus_N-2,2,1606,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
252,220,-0.1,0.1,12,N-1,1,1668,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
253,221,-104.50297827924092,104.50297827924092,"6,7",common_bus_N-2,2,95,0.0,0.0,0.0,0.0,0.0,1,6,180.23270713090898,0,0
254,222,-106.48885291062587,106.48885291062587,"3,7",common_bus_N-2,2,421,0.0,0.0,0.0,0.0,0.0,1,9,180.1941700696945,1,0
256,223,-104.51944139573925,104.51944139573925,1,N-1,1,1463,0.0,0.0,0.0,0.0,0.0,2,5,100.95773547887802,1,0
257,224,-102.17035741359744,102.17035741359744,"14,16",common_bus_N-2,2,1498,0.0,0.0,0.0,0.0,0.0,1,5,24.078970909118652,1,0
258,225,-104.19248465619626,104.19248465619626,"8,15",common_bus_N-2,2,1484,0.0,0.0,0.0,0.0,0.0,1,7,41.900630021095274,1,0
259,226,-100.1,100.1,"0,1",common_bus_N-2,2,932,0.0,0.0,0.0,0.0,0.0,1,3,137.12896180152893,1,0
260,227,-103.56396347557353,103.56396347557353,1,N-1,1,78,0.0,0.0,0.0,0.0,0.0,1,5,153.29852783679962,1,0
262,228,-103.18013266932446,103.18013266932446,6,N-1,1,1579,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
263,229,-109.3483782195818,109.3483782195818,"9,11",common_bus_N-2,2,673,0.0,0.0,0.0,0.0,0.0,1,12,205.26794027090074,1,0
264,230,-106.11452679096006,106.11452679096006,9,N-1,1,484,0.0,0.0,0.0,0.0,0.0,1,8,48.51712018251419,1,0
265,231,-104.59253053599744,104.59253053599744,"3,7",common_bus_N-2,2,1243,0.0,0.0,0.0,0.0,0.0,1,7,160.75669144392015,1,0
266,232,-100.1,100.1,"13,14",common_bus_N-2,2,1066,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
267,233,-101.20891623898281,101.20891623898281,"14,16",common_bus_N-2,2,1140,0.0,0.0,0.0,0.0,0.0,1,4,23.928709149360657,1,0
268,234,0.0,-0.0,17,N-1,1,1482,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
270,235,-106.22625295011406,106.22625295011406,4,N-1,1,554,0.0,0.0,0.0,0.0,0.0,2,8,25.196533536911012,2,0
271,236,-105.41782029167446,105.41782029167446,"3,6",common_bus_N-2,2,1749,0.0,0.0,0.0,0.0,0.0,1,7,125.7226019024849,0,0
272,237,-100.23320463320462,100.23320463320462,"11,12",common_bus_N-2,2,19,0.0,0.0,0.0,0.0,0.0,1,3,33.00816410779953,1,0
273,238,-100.1,100.1,"6,8",common_bus_N-2,2,1059,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
276,239,-104.29003325016637,104.29003325016637,4,N-1,1,1041,0.0,0.0,0.0,0.0,0.0,3,6,0.0,3,0
277,240,-105.52683041783547,105.52683041783547,"6,9",common_bus_N-2,2,1351,0.0,0.0,0.0,0.0,0.0,1,8,122.92340047955513,1,0
278,241,-103.22961508680967,103.22961508680967,"0,3",common_bus_N-2,2,236,0.0,0.0,0.0,0.0,0.0,1,5,60.804709017276764,0,0
279,242,-102.14913273750915,102.14913273750915,14,N-1,1,1878,0.0,0.0,0.0,0.0,0.0,1,3,46.31280865669251,0,0
280,243,-103.55952079122149,103.55952079122149,"2,4",common_bus_N-2,2,1916,0.0,0.0,0.0,0.0,0.0,1,6,127.06600004434586,1,0
281,244,-103.16509915480168,103.16509915480168,"12,18",common_bus_N-2,2,622,0.0,0.0,0.0,0.0,0.0,1,6,31.65316905975342,1,0
282,245,-100.1,100.1,"15,17",common_bus_N-2,2,1054,0.0,0.0,0.0,0.0,0.0,1,3,8.339182019233704,1,0
283,246,-106.95842329822155,106.95842329822155,9,N-1,1,1232,0.0,0.0,0.0,0.0,0.0,1,8,57.169188630580905,0,0
284,247,-0.1,0.1,"5,6",common_bus_N-2,2,1132,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
285,248,-107.44391517674374,107.44391517674374,"9,11",common_bus_N-2,2,1321,0.0,0.0,0.0,0.0,0.0,1,10,143.8375471830368,1,0
287,249,-107.51541999395691,107.51541999395691,17,N-1,1,1806,0.0,0.0,0.0,0.0,0.0,2,8,160.20040047168732,1,0
288,250,-105.576658044267,105.576658044267,17,N-1,1,172,0.0,0.0,0.0,0.0,0.0,1,7,162.28973399400712,1,0
289,251,-0.1,0.1,15,N-1,1,1629,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
290,252,-100.1,100.1,13,N-1,1,1779,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
291,253,-0.1,0.1,"12,19",common_bus_N-2,2,1702,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
292,254,-100.1,100.1,14,N-1,1,1965,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
294,255,-106.58790535876035,106.58790535876035,14,N-1,1,231,0.0,0.0,0.0,0.0,0.0,2,8,107.2710999250412,2,0
295,256,-0.1,0.1,8,N-1,1,1361,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
296,257,-105.32428392127177,105.32428392127177,8,N-1,1,1904,0.0,0.0,0.0,0.0,0.0,1,7,86.1835926771164,1,0
297,258,-106.17065088867936,106.17065088867936,"9,12",common_bus_N-2,2,894,0.0,0.0,0.0,0.0,0.0,1,9,62.48666763305664,1,0
298,259,-0.1,0.1,19,N-1,1,514,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
300,260,-102.17069230075886,102.17069230075886,"10,11",common_bus_N-2,2,788,0.0,0.0,0.0,0.0,0.0,2,4,18.080481576919556,1,0
301,261,-102.4670726153245,102.4670726153245,"5,7",common_bus_N-2,2,499,0.0,0.0,0.0,0.0,0.0,1,5,94.28759688138962,1,0
302,262,-100.1,100.1,"11,18",common_bus_N-2,2,1679,0.0,0.0,0.0,0.0,0.0,1,3,4.799008226394653,1,0
303,263,-105.0615486800201,105.0615486800201,"4,9",common_bus_N-2,2,275,0.0,0.0,0.0,0.0,0.0,1,7,42.61589621901513,0,0
304,264,-105.18323515610619,105.18323515610619,"9,11",common_bus_N-2,2,555,0.0,0.0,0.0,0.0,0.0,1,8,50.088418257236484,1,0
305,265,-100.1,100.1,"10,12",common_bus_N-2,2,1632,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
307,266,-111.37443734780763,111.37443734780763,4,N-1,1,41,0.0,0.0,0.0,0.0,0.0,2,12,182.43072584867477,1,0
308,267,-105.99212622787398,105.99212622787398,"4,9",common_bus_N-2,2,1196,0.0,0.0,0.0,0.0,0.0,1,8,44.62522258758545,0,0
309,268,-104.61344830437129,104.61344830437129,"3,4",common_bus_N-2,2,739,0.0,0.0,0.0,0.0,0.0,1,7,168.9139122247696,1,0
310,269,-100.1,100.1,19,N-1,1,421,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
311,270,-100.1,100.1,"2,5",common_bus_N-2,2,1813,0.0,0.0,0.0,0.0,0.0,1,3,79.38362267017365,1,0
312,271,-113.88979383442457,113.88979383442457,"2,3",common_bus_N-2,2,1422,0.0,0.0,0.0,0.0,0.0,1,17,148.05953031778336,1,0
313,272,-106.33707315885192,106.33707315885192,"3,6",common_bus_N-2,2,1652,0.0,0.0,0.0,0.0,0.0,1,8,107.31082051992416,0,0
314,273,-104.07858504229664,104.07858504229664,"10,12",common_bus_N-2,2,1363,0.0,0.0,0.0,0.0,0.0,1,7,11.808526486158371,1,0
315,274,-100.1,100.1,"10,17",common_bus_N-2,2,1623,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
317,275,-106.339624833403,106.339624833403,"6,8",common_bus_N-2,2,884,0.0,0.0,0.0,0.0,0.0,2,9,57.31485412716866,2,0
318,276,-104.1546524724093,104.1546524724093,"8,14",common_bus_N-2,2,1900,0.0,0.0,0.0,0.0,0.0,1,6,60.301895439624786,0,0
319,277,-100.1,100.1,"15,17",common_bus_N-2,2,331,0.0,0.0,0.0,0.0,0.0,1,3,10.182304859161377,1,0
320,278,-104.00407652832969,104.00407652832969,"6,9",common_bus_N-2,2,1380,0.0,0.0,0.0,0.0,0.0,1,6,16.696084398031232,0,0
321,279,-103.54782110789651,103.54782110789651,"1,4",common_bus_N-2,2,170,0.0,0.0,0.0,0.0,0.0,1,5,166.11188091039656,0,0
322,280,-0.1,0.1,5,N-1,1,510,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
323,281,-109.36821052381597,109.36821052381597,"4,9",common_bus_N-2,2,740,0.0,0.0,0.0,0.0,0.0,1,12,193.83866740465163,1,0
324,282,-100.1,100.1,15,N-1,1,950,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
325,283,-0.1,0.1,"5,8",common_bus_N-2,2,561,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
326,284,-104.65670086492773,104.65670086492773,1,N-1,1,682,0.0,0.0,0.0,0.0,0.0,1,6,207.05390993356704,1,0
327,285,-100.1,100.1,"11,12",common_bus_N-2,2,1246,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
328,286,0.0,-0.0,"15,16",common_bus_N-2,2,1115,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
329,287,-106.1397754943007,106.1397754943007,9,N-1,1,269,0.0,0.0,0.0,0.0,0.0,1,8,48.599449765682216,1,0
330,288,-100.1,100.1,"10,17",common_bus_N-2,2,754,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
331,289,-110.30885198934153,110.30885198934153,"1,9",common_bus_N-2,2,649,0.0,0.0,0.0,0.0,0.0,1,13,217.74787434339524,1,0
332,290,-104.26090849290432,104.26090849290432,2,N-1,1,490,0.0,0.0,0.0,0.0,0.0,1,6,61.01078320741654,1,0
333,291,-104.57261586587838,104.57261586587838,"14,15",common_bus_N-2,2,632,0.0,0.0,0.0,0.0,0.0,1,7,164.2828607559204,1,0
334,292,-100.1,100.1,"15,16",common_bus_N-2,2,761,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
335,293,-104.26122924665852,104.26122924665852,2,N-1,1,1313,0.0,0.0,0.0,0.0,0.0,1,6,59.036520946025846,1,0
337,294,-110.22293918052651,110.22293918052651,"5,8",common_bus_N-2,2,1923,0.0,0.0,0.0,0.0,0.0,2,13,79.33410129547119,2,0
338,295,-100.1,100.1,"10,17",common_bus_N-2,2,1480,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
339,296,0.0,-0.0,"10,11",common_bus_N-2,2,1028,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
340,297,-103.47071905074073,103.47071905074073,"2,3",common_bus_N-2,2,1449,0.0,0.0,0.0,0.0,0.0,1,6,88.92027562856673,1,0
341,298,-100.1,100.1,"11,18",common_bus_N-2,2,1207,0.0,0.0,0.0,0.0,0.0,1,3,6.39584891796112,1,0
342,299,-100.1,100.1,"10,17",common_bus_N-2,2,1457,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
343,300,-106.34531740994017,106.34531740994017,7,N-1,1,1030,0.0,0.0,0.0,0.0,0.0,1,8,111.27046608924866,1,0
344,301,-103.38461235621826,103.38461235621826,0,N-1,1,1136,0.0,0.0,0.0,0.0,0.0,1,5,73.64759892225266,1,0
345,302,-105.5754373897734,105.5754373897734,6,N-1,1,723,0.0,0.0,0.0,0.0,0.0,1,7,180.4715466737747,1,0
346,303,-103.57199481201859,103.57199481201859,"1,4",common_bus_N-2,2,1891,0.0,0.0,0.0,0.0,0.0,1,6,136.29298861026763,1,0
348,304,-103.31333730252909,103.31333730252909,7,N-1,1,1152,0.0,0.0,0.0,0.0,0.0,2,5,29.983597487211227,2,0
349,305,-0.1,0.1,5,N-1,1,1372,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
351,306,-102.19501662508318,102.19501662508318,17,N-1,1,1813,0.0,0.0,0.0,0.0,0.0,2,4,0.0,2,0
352,307,-105.97047036175876,105.97047036175876,"7,8",common_bus_N-2,2,1802,0.0,0.0,0.0,0.0,0.0,1,8,41.49151406288147,0,0
353,308,-102.08013266932447,102.08013266932447,"3,8",common_bus_N-2,2,1782,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
354,309,-0.1,0.1,18,N-1,1,1045,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
355,310,-103.03729002941547,103.03729002941547,"15,16",common_bus_N-2,2,942,0.0,0.0,0.0,0.0,0.0,1,5,25.19316440820694,0,0
356,311,-100.1,100.1,"8,14",common_bus_N-2,2,1429,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
358,312,-103.18013266932446,103.18013266932446,"6,8",common_bus_N-2,2,637,0.0,0.0,0.0,0.0,0.0,2,6,0.0,2,0
360,313,-102.22976565983222,102.22976565983222,"15,16",common_bus_N-2,2,289,0.0,0.0,0.0,0.0,0.0,2,5,8.644655048847198,2,0
361,314,-106.17065088867936,106.17065088867936,"9,12",common_bus_N-2,2,878,0.0,0.0,0.0,0.0,0.0,1,9,62.37454605102539,1,0
363,315,-102.09501662508319,102.09501662508319,8,N-1,1,147,0.0,0.0,0.0,0.0,0.0,2,3,0.0,1,0
364,316,-102.29964219066522,102.29964219066522,2,N-1,1,1720,0.0,0.0,0.0,0.0,0.0,1,4,46.660645115375516,1,0
365,317,-104.27935724306883,104.27935724306883,"12,18",common_bus_N-2,2,1270,0.0,0.0,0.0,0.0,0.0,1,7,73.49211519956589,1,0
366,318,-108.40351539363607,108.40351539363607,"1,9",common_bus_N-2,2,323,0.0,0.0,0.0,0.0,0.0,1,11,177.9447856903076,1,0
368,319,-108.52373614540646,108.52373614540646,3,N-1,1,286,0.0,0.0,0.0,0.0,0.0,2,9,137.35275931358336,1,0
370,320,-102.255851818513,102.255851818513,"3,5",common_bus_N-2,2,199,0.0,0.0,0.0,0.0,0.0,2,5,14.855464053153995,2,0
371,321,-102.55676446562778,102.55676446562778,"1,6",common_bus_N-2,2,1322,0.0,0.0,0.0,0.0,0.0,1,5,116.97811913490295,1,0
372,322,-103.62855167354775,103.62855167354775,"2,4",common_bus_N-2,2,1061,0.0,0.0,0.0,0.0,0.0,1,6,139.66815060973167,1,0
373,323,-105.59788728621248,105.59788728621248,"2,4",common_bus_N-2,2,648,0.0,0.0,0.0,0.0,0.0,1,8,195.68084105253217,1,0
374,324,-100.0,100.0,"0,1",common_bus_N-2,2,461,0.0,0.0,0.0,0.0,0.0,1,2,144.7959986925125,0,0
375,325,-107.37937941971538,107.37937941971538,"3,6",common_bus_N-2,2,90,0.0,0.0,0.0,0.0,0.0,1,9,190.39633598327634,0,0
376,326,-109.28475648443359,109.28475648443359,"3,6",common_bus_N-2,2,904,0.0,0.0,0.0,0.0,0.0,1,12,159.9506580591202,1,0
377,327,-100.1,100.1,"16,19",common_bus_N-2,2,83,0.0,0.0,0.0,0.0,0.0,1,3,17.322337400913238,1,0
378,328,-100.1,100.1,"7,14",common_bus_N-2,2,770,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
379,329,-110.27348446228407,110.27348446228407,"9,12",common_bus_N-2,2,1838,0.0,0.0,0.0,0.0,0.0,1,13,197.484468126297,1,0
380,330,-103.48882080691084,103.48882080691084,0,N-1,1,1339,0.0,0.0,0.0,0.0,0.0,1,5,100.28792130947113,1,0
381,331,-100.1,100.1,"0,1",common_bus_N-2,2,195,0.0,0.0,0.0,0.0,0.0,1,3,130.29075717926025,1,0
382,332,-100.1,100.1,"16,19",common_bus_N-2,2,410,0.0,0.0,0.0,0.0,0.0,1,3,18.704762864112855,1,0
384,333,-106.5869538386417,106.5869538386417,17,N-1,1,1220,0.0,0.0,0.0,0.0,0.0,2,7,156.8354361653328,1,0
385,334,-106.45969957597823,106.45969957597823,"3,7",common_bus_N-2,2,303,0.0,0.0,0.0,0.0,0.0,1,9,134.44736207723616,1,0
386,335,-100.1,100.1,"11,18",common_bus_N-2,2,920,0.0,0.0,0.0,0.0,0.0,1,3,6.681350111961365,1,0
387,336,-107.33007451918431,107.33007451918431,"6,9",common_bus_N-2,2,1935,0.0,0.0,0.0,0.0,0.0,1,10,106.68041487932204,1,0
388,337,-102.52531255750614,102.52531255750614,"12,19",common_bus_N-2,2,238,0.0,0.0,0.0,0.0,0.0,1,5,104.81249767541885,1,0
389,338,-0.1,0.1,10,N-1,1,806,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
390,339,-107.49945302059872,107.49945302059872,"3,7",common_bus_N-2,2,429,0.0,0.0,0.0,0.0,0.0,1,10,201.75299530029298,1,0
391,340,-105.52647676529604,105.52647676529604,"6,8",common_bus_N-2,2,56,0.0,0.0,0.0,0.0,0.0,1,8,161.4015710711479,1,0
392,341,-103.48259129091463,103.48259129091463,"0,3",common_bus_N-2,2,2000,0.0,0.0,0.0,0.0,0.0,1,5,117.26361566781998,0,0
393,342,-101.09501662508319,101.09501662508319,"5,6",common_bus_N-2,2,1917,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
394,343,-100.1,100.1,"18,19",common_bus_N-2,2,1307,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
395,344,-101.22822125828782,101.22822125828782,"8,16",common_bus_N-2,2,1730,0.0,0.0,0.0,0.0,0.0,1,4,29.159416526556015,1,0
396,345,-100.1,100.1,"0,1",common_bus_N-2,2,604,0.0,0.0,0.0,0.0,0.0,1,3,122.81883609294891,1,0
398,346,-105.6103229030041,105.6103229030041,4,N-1,1,577,0.0,0.0,0.0,0.0,0.0,2,6,137.03209068179132,1,0
399,347,-0.1,0.1,12,N-1,1,1211,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
400,348,-0.1,0.1,17,N-1,1,815,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
401,349,-0.1,0.1,"12,19",common_bus_N-2,2,205,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
402,350,-101.3676390304487,101.3676390304487,17,N-1,1,659,0.0,0.0,0.0,0.0,0.0,1,3,85.42988262176515,1,0
404,351,-109.51506841369623,109.51506841369623,"10,12",common_bus_N-2,2,1252,0.0,0.0,0.0,0.0,0.0,2,11,176.81500977277756,1,0
405,352,0.0,-0.0,18,N-1,1,496,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
406,353,-100.1,100.1,"7,13",common_bus_N-2,2,1966,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
407,354,-106.35001075040009,106.35001075040009,"3,8",common_bus_N-2,2,984,0.0,0.0,0.0,0.0,0.0,1,9,129.06354594230652,1,0
408,355,-100.1,100.1,"15,17",common_bus_N-2,2,1082,0.0,0.0,0.0,0.0,0.0,1,3,7.521534204483032,1,0
410,356,-109.49116973363543,109.49116973363543,"5,6",common_bus_N-2,2,1521,0.0,0.0,0.0,0.0,0.0,2,11,174.73912471532822,1,0
412,357,-111.4111114450695,111.4111114450695,"14,16",common_bus_N-2,2,1260,0.0,0.0,0.0,0.0,0.0,2,14,152.13290612697602,2,0
413,358,-100.1,100.1,"15,17",common_bus_N-2,2,762,0.0,0.0,0.0,0.0,0.0,1,3,9.296653389930725,1,0
414,359,-100.14362234018357,100.14362234018357,"9,10",common_bus_N-2,2,397,0.0,0.0,0.0,0.0,0.0,1,3,13.966030824184415,1,0
415,360,0.0,-0.0,"6,8",common_bus_N-2,2,1123,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
416,361,-100.1,100.1,"11,18",common_bus_N-2,2,1555,0.0,0.0,0.0,0.0,0.0,1,3,6.553516089916229,1,0
417,362,-100.12355212355212,100.12355212355212,"18,19",common_bus_N-2,2,661,0.0,0.0,0.0,0.0,0.0,1,3,7.685224044322967,1,0
418,363,-107.08211924239475,107.08211924239475,16,N-1,1,851,0.0,0.0,0.0,0.0,0.0,1,9,51.42568519115448,1,0
419,364,-108.10405176632572,108.10405176632572,"5,6",common_bus_N-2,2,522,0.0,0.0,0.0,0.0,0.0,1,11,72.61284881830215,1,0
420,365,-104.2023964172292,104.2023964172292,9,N-1,1,1189,0.0,0.0,0.0,0.0,0.0,1,6,44.90043072104454,1,0
422,366,-106.57426692108481,106.57426692108481,6,N-1,1,1976,0.0,0.0,0.0,0.0,0.0,2,8,98.29430724978447,2,0
423,367,-100.1,100.1,"7,13",common_bus_N-2,2,1327,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
424,368,-0.1,0.1,3,N-1,1,1426,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
425,369,-100.1,100.1,"8,15",common_bus_N-2,2,386,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
426,370,-100.0,100.0,"10,17",common_bus_N-2,2,331,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
427,371,-103.22528086896796,103.22528086896796,11,N-1,1,1818,0.0,0.0,0.0,0.0,0.0,1,5,48.92739498615265,1,0
428,372,-100.1,100.1,"7,13",common_bus_N-2,2,62,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
429,373,-104.02105608476768,104.02105608476768,"1,9",common_bus_N-2,2,2006,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
430,374,-104.8770575499286,104.8770575499286,"12,19",common_bus_N-2,2,661,0.0,0.0,0.0,0.0,0.0,1,7,0.0,0,0
431,375,-100.13474903474903,100.13474903474903,"14,15",common_bus_N-2,2,614,0.0,0.0,0.0,0.0,0.0,1,3,9.485422968864441,1,0
432,376,-102.22161287348108,102.22161287348108,"5,7",common_bus_N-2,2,35,0.0,0.0,0.0,0.0,0.0,1,4,65.47100772857667,0,0
433,377,0.0,-0.0,"5,6",common_bus_N-2,2,270,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
434,378,-103.05544664514917,103.05544664514917,"8,14",common_bus_N-2,2,1677,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
436,379,-107.46482529003953,107.46482529003953,"5,7",common_bus_N-2,2,10,0.0,0.0,0.0,0.0,0.0,2,10,95.402259349823,2,0
437,380,-106.13380192948026,106.13380192948026,"9,10",common_bus_N-2,2,697,0.0,0.0,0.0,0.0,0.0,1,9,67.3439581990242,1,0
438,381,0.0,-0.0,12,N-1,1,803,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
439,382,-106.12972424775272,106.12972424775272,"9,12",common_bus_N-2,2,1330,0.0,0.0,0.0,0.0,0.0,1,9,50.709059143066405,1,0
440,383,-107.47924938897035,107.47924938897035,"3,8",common_bus_N-2,2,351,0.0,0.0,0.0,0.0,0.0,1,10,187.97555902004243,1,0
441,384,-100.16170378331469,100.16170378331469,"9,10",common_bus_N-2,2,252,0.0,0.0,0.0,0.0,0.0,1,3,13.563398706912992,1,0
